IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_00135,Athletes Reception,,"Duderstadt, James J.",,2015,1988-02-07,,jjd1566.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00136,"Football, 1",,"Duderstadt, James J.",,2015,1987-10-17,,jjd1567.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00137,"Football Bust, 1",,"Duderstadt, James J.",,2015,1987-11-30,,jjd1568.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00138,"Football Bust-88, 1",,"Duderstadt, James J.",,2015,1988-11-27,,jjd1569.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00139,"Football Bust-89, 1",,"Duderstadt, James J.",,2015,1988-12-26,,jjd1570.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00140,General Talk-Rose Bowl,,"Duderstadt, James J.",,2015,1988-09-22,,jjd1571.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00141,"M-Club Talk, 1",,"Duderstadt, James J.",,2015,1989-10-14,,jjd1572.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00142,"Rose Bowl, 1",,"Duderstadt, James J.",,2015,1986-12-26,,jjd1573.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00143,"Rose Bowl (89-90), 1",,"Duderstadt, James J.",,2015,1989-11-26,,jjd1574.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00144,"Rose Bowl-1989, 1",,"Duderstadt, James J.",,2015,1988-12-27,,jjd1575.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00145,"Alumni Scholars, 1",,"Duderstadt, James J.",,2015,1987-10-17,,jjd784.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00146,Athletes Reception,,"Duderstadt, James J.",,2015,1988-02-07,,jjd785.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00147,Computer-Medicine,,"Duderstadt, James J.",,2015,1988-02-19,,jjd789.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00148,Deans TermEnd Dinner,,"Duderstadt, James J.",,2015,1988-04-23,,jjd790.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00149,"Deans-HTS, 1",,"Duderstadt, James J.",,2015,1987-11-10,,jjd791.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00150,Deans/EO Kickoff,,"Duderstadt, James J.",,2015,1987-09-07,,jjd792.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00151,Eng Comm-88,,"Duderstadt, James J.",,2015,1988-04-30,,jjd793.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00152,"Faculty Dinners, 1",,"Duderstadt, James J.",,2015,1987-10-04,,jjd794.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00153,"Football, 1",,"Duderstadt, James J.",,2015,1987-10-17,,jjd795.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00154,"Football Bust, 1",,"Duderstadt, James J.",,2015,1987-11-30,,jjd796.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00155,Freshman Convocation 1.0,,"Duderstadt, James J.",,2015,1987-09-06,,jjd797.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00156,"GR Econ-10/26, 1",,"Duderstadt, James J.",,2015,1987-10-25,,jjd799.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00157,"Grad Ed, 1",,"Duderstadt, James J.",,2015,1987-11-06,,jjd800.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00158,Grad Welcome 1.0,,"Duderstadt, James J.",,2015,1987-09-06,,jjd801.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00159,"Homecoming, 1",,"Duderstadt, James J.",,2015,1987-10-31,,jjd802.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00160,"ICPSR, 1",,"Duderstadt, James J.",,2015,1987-11-14,,jjd803.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00161,"ITI, 1",,"Duderstadt, James J.",,2015,1987-10-22,,jjd804.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00162,"Legislators, 1",,"Duderstadt, James J.",,2015,1987-10-22,,jjd805.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00163,Minority Faculty Recruiting,,"Duderstadt, James J.",,2015,1988-02-09,,jjd806.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00164,Minority Welcome 1.0,,"Duderstadt, James J.",,2015,1987-09-07,,jjd807.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00165,MLK Intro,,"Duderstadt, James J.",,2015,1988-01-12,,jjd808.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00166,NASA ERCs,,"Duderstadt, James J.",,2015,1988-03-23,,jjd809.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00167,"New Faculty Welcome, 2.0",,"Duderstadt, James J.",,2015,1987-08-30,,jjd810.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00168,"NIH, 1",,"Duderstadt, James J.",,2015,1987-10-20,,jjd811.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00169,"NIH Luncheon, 1",,"Duderstadt, James J.",,2015,1987-10-21,,jjd812.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00170,NSF/MSF Conference,,"Duderstadt, James J.",,2015,1988-06-04,,jjd813.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00171,Opening,,"Duderstadt, James J.",,2015,1988-06-09,,jjd814.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00172,Parents Orientation 1.1,,"Duderstadt, James J.",,2015,1987-09-07,,jjd816.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00173,Physics-87,,"Duderstadt, James J.",,2015,1987-01-18,,jjd818.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00174,PIF-2/9/88,,"Duderstadt, James J.",,2015,1988-02-09,,jjd819.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00175,Radiogenic Dedication,,"Duderstadt, James J.",,2015,1988-04-04,,jjd820.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00176,"Resident Talk, 1",,"Duderstadt, James J.",,2015,1987-11-12,,jjd821.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00177,"SBR-88 Narrative, 1",,"Duderstadt, James J.",,2015,1987-10-13,,jjd822.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00178,Scripps-Howard,,"Duderstadt, James J.",,2015,1988-03-23,,jjd823.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00179,"Solid State Lab, 1",,"Duderstadt, James J.",,2015,1987-10-25,,jjd826.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00180,SSC Testimony,,"Duderstadt, James J.",,2015,1988-02-16,,jjd827.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00181,State Appropriations Test,,"Duderstadt, James J.",,2015,1988-02-24,,jjd828.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00182,Student-Athletes,,"Duderstadt, James J.",,2015,1987-02-04,,jjd829.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00183,Traxler/Bloch,,"Duderstadt, James J.",,2015,1988-03-14,,jjd830.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00184,US-Japan Conference,,"Duderstadt, James J.",,2015,1987-04-14,,jjd833.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00185,Yale Talk,,"Duderstadt, James J.",,2015,1987-04-07,,jjd834.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00186,"Yale-10/30, 1",,"Duderstadt, James J.",,2015,1986-10-29,,jjd835.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00187,Yale-S&E-88,,"Duderstadt, James J.",,2015,1988-04-18,,jjd836.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00188,A List of Talks,,"Duderstadt, James J.",,2015,1988-09-27,,jjd837.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00189,A List of Talks,,"Duderstadt, James J.",,2015,1988-09-27,,jjd841.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00190,"Alumni-Short, 1",,"Duderstadt, James J.",,2015,1988-10-16,,jjd842.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00191,Big Ten Development Officers,,"Duderstadt, James J.",,2015,1988-07-30,,jjd844.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00192,Blanchard-Tuition,,"Duderstadt, James J.",,2015,1988-07-30,,jjd845.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00193,"Booth Newspapers, 1",,"Duderstadt, James J.",,2015,1988-10-28,,jjd846.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00194,"Canhan Dedication, 1",,"Duderstadt, James J.",,2015,1988-10-16,,jjd849.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
