ORIGINAL,uri
"Boyer, Joseph, 1848-1930.",/agents/people/10637
"Montgomery, Robert M., 1849-1920.",/agents/people/10638
"Frédéricq, Paul, 1850-1920.",/agents/people/10639
"Birge, E. A. (Edward Asahel), 1851-1950.",/agents/people/10640
"Chafin, Eugene W. (Eugene Wilder), 1852-1920.",/agents/people/10641
"Russel, Henry, 1852-1920.",/agents/people/10642
"Upjohn, Millie Kirby, 1852-1920.",/agents/people/10643
"Lane, Victor Hugo, 1852-1930.",/agents/people/10644
"Markham, Edwin, 1852-1940.",/agents/people/10645
"Aitken, David Demerest, 1853-1930.",/agents/people/10646
"Bliss, Tasker Howard, 1853-1930.",/agents/people/10647
"Knappen, Loyal Edwin, 1854-1930.",/agents/people/10648
"Scribner, Charles, 1854-1930.",/agents/people/10649
"Shelly, William Alfred, 1854-1930.",/agents/people/10650
"Fagnani, Charles Prospero, 1854-1940.",/agents/people/10651
"Woodberry, George Edward, 1855-1930.",/agents/people/10652
"Bourne, Jonathan, 1855-1940.",/agents/people/10653
"Muirhead, John Henry, 1855-1940.",/agents/people/10654
"Jones, Alice Van Hoosen, 1855-1950.",/agents/people/10655
"Brewster, James Henry, 1856-1920.",/agents/people/10656
"Peary, Robert E. (Robert Edwin), 1856-1920.",/agents/people/10657
"Hadley, Arthur Twining, 1856-1930.",/agents/people/10658
"Shaw, Bernard, 1856-1950.",/agents/people/10659
"Gates, Helen Dunn, 1857-1910.",/agents/people/10660
"Taft, William H. (William Howard), 1857-1930.",/agents/people/10661
"Blackwell, Alice Stone, 1857-1950.",/agents/people/10662
"Norrie, A. Lanfear, 1858-1910.",/agents/people/10663
"Cook, William W. (William Wilson), 1858-1930.",/agents/people/10664
"Herrick, Francis Hobart, 1858-1940.",/agents/people/10665
"De Koven, Reginald, 1859-1920.",/agents/people/10666
"Allen, Henry T. (Henry Tureman), 1859-1930.",/agents/people/10667
"Cajori, Florian, 1859-1930.",/agents/people/10668
"Diekema, Gerrit John, 1859-1930.",/agents/people/10669
"Hall, Asaph, 1859-1930.",/agents/people/10670
"Markley, Joseph Lybrand, 1859-1930.",/agents/people/10671
"Pepper, Charles Melville, 1859-1930.",/agents/people/10672
"Taussig, F. W. (Frank William), 1859-1940.",/agents/people/10673
"Bemis, Edward Webster, 1860-1930.",/agents/people/10675
"Garland, Hamlin, 1860-1940.",/agents/people/10676
"Lockwood, Harry Albert, 1861-1920.",/agents/people/10677
"Wiley, Franklin Baldwin, 1861-1930.",/agents/people/10678
"Burton, Richard, 1861-1940.",/agents/people/10679
"Dickinson, Robert Latou, 1861-1950",/agents/people/10680
"Baker, Herbert F., 1862-1930.",/agents/people/10681
"Strong, Charles Augustus, 1862-1940.",/agents/people/10682
"Eliot, Samuel Atkins, 1862-1950.",/agents/people/10683
"Lodge, John Christian, 1862-1950.",/agents/people/10684
"Proctor, Alexander Phimister, 1862-1950.",/agents/people/10685
"Finley, John H. (John Huston), 1863-1940.",/agents/people/10686
"Patterson, George W. (George Washington), 1864-1930.",/agents/people/10687
"Miller, Sidney Trowbridge, 1864-1940.",/agents/people/10688
"Johnson, Emory R. (Emory Richard), 1864-1950.",/agents/people/10689
"Olds, Ransom Eli, 1864-1950.",/agents/people/10690
"Adams, Ephraim Douglass, 1865-1930.",/agents/people/10691
"Triggs, Oscar Lovell, 1865-1930.",/agents/people/10692
"Borah, William Edgar, 1865-1940.",/agents/people/10693
"Booth, Evangeline, 1865-1950.",/agents/people/10694
"Garfield, James Rudolph, 1865-1950.",/agents/people/10695
"Dow, Herbert Henry, 1866-1930.",/agents/people/10696
"Callahan, Patrick Henry, 1866-1940.",/agents/people/10697
"McCreery, Fenton R. (Fenton Reuben), 1866-1940.",/agents/people/10698
"Ford, Clara Bryant, 1866-1950.",/agents/people/10699
"Meyer, Adolf, 1866-1950.",/agents/people/10700
"Meyer, Adolph, 1866-1950.",/agents/people/10701
"Mather, Stephen Tyng, 1867-1930.",/agents/people/10702
"Howe, Frederic Clemson, 1867-1940.",/agents/people/10703
"Moton, Robert Russa, 1867-1940.",/agents/people/10704
"Wald, Lillian D., 1867-1940.",/agents/people/10705
"Bolton, Charles Knowles, 1867-1950.",/agents/people/10706
"Coleman, George William, 1867-1950.",/agents/people/10707
"Goodspeed, Charles E. (Charles Eliot), 1867-1950.",/agents/people/10708
"Smith, Frank Leslie, 1867-1950.",/agents/people/10709
"Stimson, Henry L. (Henry Lewis), 1867-1950.",/agents/people/10710
"Townsend, Francis E. (Francis Everett), 1867-1960.",/agents/people/10712
"Stegman, Louie Vandervoort, 1868-1930.",/agents/people/10713
"Gilmore, Melvin R. (Melvin Randolph), 1868-1940.",/agents/people/10714
"Creswell, Cordelia, 1868?-1950.",/agents/people/10715
"Herrick, C. Judson (Charles Judson), 1868-1960.",/agents/people/10716
"Spalding, Edward Bartlett, 1868-1960.",/agents/people/10717
"Allen, John Robins, 1869-1920.",/agents/people/10718
"Van Tyne, Claude Halstead, 1869-1930.",/agents/people/10719
"Dodd, William Edward, 1869-1940.",/agents/people/10720
"Goldman, Emma, 1869-1940.",/agents/people/10721
"Potter, William W., 1869-1940.",/agents/people/10722
"Rentschler, J. Fred, 1869-1940.",/agents/people/10723
"Smith, Richard Root, 1869-1940.",/agents/people/10724
"Colby, Bainbridge, 1869-1950.",/agents/people/10725
"MacManus, Seumas, 1869-1960.",/agents/people/10726
"Hamilton, Alice, 1869-1970.",/agents/people/10727
"Bennett, James O'Donnell, 1870-1940.",/agents/people/10728
"Thieme, Hugo P. (Hugo Paul), 1870-1940.",/agents/people/10729
"Hubbell, Clarence, 1870-1950.",/agents/people/10730
"Anderson, Susan, 1870-1960.",/agents/people/10731
"Claude, Georges, 1870-1960.",/agents/people/10732
"Ricketts, Howard Taylor, 1871-1910.",/agents/people/10733
"Maxey, John O., 1871-1920.",/agents/people/10734
"Andrews, C. F. (Charles Freer), 1871-1940.",/agents/people/10735
"Guthrie, Kenneth Sylvan, 1871-1940.",/agents/people/10736
"Hollander, Jacob Harry, 1871-1940.",/agents/people/10737
"Pittman, Key, 1872-1940.",/agents/people/10738
"Blum, Léon, 1872-1950.",/agents/people/10739
"Cavanagh, George, 1872-1950.",/agents/people/10740
"Hapgood, William Powers, 1872-1960.",/agents/people/10741
"Pillsbury, W. B. (Walter Bowers), 1872-1960.",/agents/people/10742
"Prentiss, James Henry, 1872-1960.",/agents/people/10743
"Sedgwick, Ellery, 1872-1960.",/agents/people/10744
"Johnston, Clarence Thomas, 1872-1970.",/agents/people/10745
"Russell, Bertrand, 1872-1970.",/agents/people/10746
"LeFavour, David, 1873-1910.",/agents/people/10747
"Claparède, Edouard, 1873-1940.",/agents/people/10748
"Cross, Arthur Lyon, 1873-1940.",/agents/people/10749
"McCall, Ernest James, 1873-1950",/agents/people/10750
"Saarinen, Eliel, 1873-1950.",/agents/people/10751
"Avery, Sewell Lee, 1873-1960.",/agents/people/10752
"Mackenzie, William Dexter, 1873-1960.",/agents/people/10753
"McKenzie, William Dexter, 1873-1960.",/agents/people/10754
"Hamilton, George L. (George Livingstone), 1874-1940.",/agents/people/10755
"King, William Lyon Mackenzie, 1874-1950.",/agents/people/10756
"Elliott, Edward C. (Edward Charles), 1874-1960.",/agents/people/10757
"Moseley, George Van Horn, 1874-1960.",/agents/people/10758
"Myers, Albert Cook, 1874-1960.",/agents/people/10759
"Rockefeller, John D. (John Davison), 1874-1960.",/agents/people/10760
"Van Koevering, Adrian, 1874-1960.",/agents/people/10761
"Hammond, Emily V. (Emily Vanderbilt Sloane), 1874-1970",/agents/people/10762
"Libby, Frederick J. (Frederick Joseph), 1874-1970",/agents/people/10763
"Chrysler, Walter Percy, 1875-1940.",/agents/people/10764
"Murfin, James Orin, 1875-1940.",/agents/people/10765
"Mussey, Henry Raymond, 1875-1940.",/agents/people/10766
"Stace, Arthur W. (Arthur William), 1875-1950.",/agents/people/10767
"Kroeber, A. L. (Alfred Louis), 1876-1960.",/agents/people/10768
"Singer, Charles Joseph, 1876-1960.",/agents/people/10769
"Slayton, George Francis, 1877-1940.",/agents/people/10770
"Angell, William Robert, 1877-1950.",/agents/people/10771
"Bursley, Joseph Aldrich, 1877-1950.",/agents/people/10772
"Cherrington, Ernest Hurst, 1877-1950.",/agents/people/10773
"Cox, Creed Fulton, 1877-1950.",/agents/people/10774
"Johnson, Frank O., 1877-1950.",/agents/people/10775
"Sparks, Frank Melville, 1877-1950.",/agents/people/10776
"Vibbert, Charles Bruce, 1877-1950.",/agents/people/10777
"Bach, Ellen Botsford, 1877-1960.",/agents/people/10778
"Partridge, Bellamy, 1877-1960",/agents/people/10779
"Pepper, Samuel Dewitt, 1877-1960.",/agents/people/10780
"Clapp, Earle H. (Earle Hart), 1877-1970",/agents/people/10781
"Lemke, William, 1878-1950.",/agents/people/10782
"Foulkes, George Ernest, 1878-1960.",/agents/people/10783
"Sioussat, St. George L. (St. George Leakin), 1878-1960.",/agents/people/10784
"Pearl, Raymond, 1879-1940.",/agents/people/10785
"Trotsky, Leon, 1879-1940.",/agents/people/10786
"Foster, William Trufant, 1879-1950.",/agents/people/10787
"Korzybski, Alfred, 1879-1950.",/agents/people/10788
"Laue, Max von, 1879-1960.",/agents/people/10789
"Campbell, Oscar James, 1879-1970.",/agents/people/10790
"Rous, Peyton, 1879-1970.",/agents/people/10791
"Goldenweiser, Alexander, 1880-1940.",/agents/people/10792
"Sundwall, John, 1880-1950.",/agents/people/10793
"Flanders, Ralph E. (Ralph Edward), 1880-1970.",/agents/people/10794
"Dana, Henry Wadsworth Longfellow, 1881-1950.",/agents/people/10795
"Boyles, Emerson R., 1881-1960.",/agents/people/10796
"O'Neill, James Milton, 1881-1970.",/agents/people/10797
"Malone, Dudley Field, 1882-1950.",/agents/people/10798
"Vandenberg, Hazel Whittaker, 1882-1950.",/agents/people/10799
"Currie, Gilbert, 1882-1960.",/agents/people/10800
"Rankin, John Elliott, 1882-1960.",/agents/people/10801
"Travis, DeHull N., 1882-1960.",/agents/people/10802
"Born, Max, 1882-1970.",/agents/people/10803
"MacIver, Robert M. (Robert Morrison), 1882-1970.",/agents/people/10804
"Schumpeter, Joseph Alois, 1883-1950.",/agents/people/10805
"Young, Leigh Jarvis, 1883-1960.",/agents/people/10806
"Starr, Floyd Elliot, 1883-1980.",/agents/people/10807
"Laidler, Harry Wellington, 1884-1970.",/agents/people/10808
"Laubach, Frank Charles, 1884-1970.",/agents/people/10809
"Willeke, Leonard Bernard, 1884-1970.",/agents/people/10810
"Wroth, Lawrence C. (Lawrence Counselman), 1884-1970.",/agents/people/10811
"Donnell, Forrest C., 1884-1980",/agents/people/10812
"Heyward, DuBose, 1885-1940.",/agents/people/10813
"McKenzie, Roderick Duncan, 1885-1940.",/agents/people/10814
"Behrens, Charles August, 1885-1950.",/agents/people/10815
"Burke, George James, 1885-1950.",/agents/people/10816
"Lesinski, John, 1885-1950.",/agents/people/10817
"Van Doren, Carl, 1885-1950.",/agents/people/10818
"Forsythe, Warren Ellsworth, 1885-1960.",/agents/people/10819
"Haring, C. H. (Clarence Henry), 1885-1960.",/agents/people/10820
"Keyes, Frances Parkinson, 1885-1970.",/agents/people/10821
"Bartlett, Harley Harris, 1886-1960.",/agents/people/10822
"Crawford, Ivan Charles, 1886-1960.",/agents/people/10823
"Hudson, Manley O. (Manley Ottmer), 1886-1960",/agents/people/10824
"Rugg, Harold Ordway, 1886-1960.",/agents/people/10825
"Steinman, D. B. (David Barnard), 1886-1960.",/agents/people/10826
"Toms, Robert Morrell, 1886-1960.",/agents/people/10827
"Barker, Ernest F. (Ernest Franklin), 1886-1970",/agents/people/10828
"Frank, Glenn, 1887-1940.",/agents/people/10829
"Putnam, George Palmer, 1887-1950.",/agents/people/10830
"Thompson, Ruth, 1887-1970.",/agents/people/10831
"Foster, Theodore George, 1888-1960.",/agents/people/10832
"Bayne-Jones, Stanhope, 1888-1970",/agents/people/10833
"MacNeill, Ben Dixon, 1889-1960.",/agents/people/10834
"Gardner, Erle Stanley, 1889-1970.",/agents/people/10835
"Lathers, Swift, 1889-1970.",/agents/people/10836
"Sockman, Ralph W. (Ralph Washington), 1889-1970.",/agents/people/10837
"Dodds, Harold W. (Harold Willis), 1889-1980.",/agents/people/10838
"Gaulle, Charles de, 1890-1970.",/agents/people/10839
"Wright, Quincy, 1890-1970.",/agents/people/10840
"Kendrick, Pearl L., 1890-1980.",/agents/people/10841
"Porter, Katherine Anne, 1890-1980.",/agents/people/10842
"Ross, C. Howard, 1890-1980.",/agents/people/10843
"Olmsted, Mildred Scott, 1890-1990.",/agents/people/10844
"Donaldson, Bruce McNaughton, 1891-1940.",/agents/people/10845
"Adams, Henry Carter, 1891-1970.",/agents/people/10846
"McCormack, John W., 1891-1980.",/agents/people/10847
"Kershner, Howard Eldred, 1891-1990.",/agents/people/10848
"Millay, Edna St. Vincent, 1892-1950.",/agents/people/10849
"Piers, John J., 1892-1970.",/agents/people/10850
"Weaver, Bennett, 1892-1970.",/agents/people/10851
"Blanshard, Paul, 1892-1980",/agents/people/10852
"Jones, Howard Mumford, 1892-1980",/agents/people/10853
"Osborne, Lithgow, 1892-1980",/agents/people/10854
"Tito, Josip Broz, 1892-1980.",/agents/people/10855
"Laski, Harold Joseph, 1893-1950.",/agents/people/10856
"Lloyd, Alice Crocker, 1893-1950.",/agents/people/10857
"Maier, Walter Arthur, 1893-1950.",/agents/people/10858
"Marquand, John P. (John Phillips), 1893-1960.",/agents/people/10859
"Brittain, Vera, 1893-1970.",/agents/people/10860
"Cates, Clifton B. (Clifton Bledsoe), 1893-1970.",/agents/people/10861
"Foy, Byron Cecil, 1893-1970.",/agents/people/10862
"Hennacy, Ammon, 1893-1970.",/agents/people/10863
"Hill, Charles A. (Charles Andrew), 1893-1970.",/agents/people/10864
"Menninger, Karl A. (Karl Augustus), 1893-1990.",/agents/people/10865
"Noble, Gladwyn Kingsley, 1894-1940.",/agents/people/10866
"Close, Upton, 1894-1960",/agents/people/10867
"Ruml, Beardsley, 1894-1960",/agents/people/10868
"Meany, George, 1894-1980.",/agents/people/10869
"Hammerstein, Oscar, 1895-1960.",/agents/people/10870
"Long, Earl Kemp, 1895-1960.",/agents/people/10871
"Sweet, Ossian, 1895-1960.",/agents/people/10872
"Lausche, Frank John, 1895-1990",/agents/people/10873
"Mumford, Lewis, 1895-1990.",/agents/people/10874
"Fitzgerald, F. Scott (Francis Scott), 1896-1940.",/agents/people/10875
"O'Conor, Herbert R. (Herbert Romulus), 1896-1960.",/agents/people/10876
"Brown, William Ellis, 1896-1970.",/agents/people/10877
"Dos Passos, John, 1896-1970.",/agents/people/10878
"Groves, Leslie R., 1896-1970.",/agents/people/10879
"Knight, Goodwin, 1896-1970.",/agents/people/10880
"Pack, Philip Clarkson, 1896-1970.",/agents/people/10881
"Pack, William Clarkson, 1896-1970.",/agents/people/10882
"Piaget, Jean, 1896-1980",/agents/people/10883
"Bald, F. Clever (Frederick Clever), 1897-1970.",/agents/people/10884
"Engstrom, Arnell, 1897-1970.",/agents/people/10885
"Clover, Elzada Urseba, 1897-1980.",/agents/people/10886
"Jones, Joyce, 1897-1980.",/agents/people/10887
"Baber, George W. (George Wilbur), 1898-1970.",/agents/people/10888
"Douglas, William O. (William Orville), 1898-1980.",/agents/people/10889
"Muñoz Marín, Luis, 1898-1980.",/agents/people/10890
"Fey, Harold E. (Harold Edward), 1898-1990",/agents/people/10891
"Belknap, Ralph Leroy, 1899-1960",/agents/people/10892
"Plumer, James Marshall, 1899-1960.",/agents/people/10893
"Shute, Nevil, 1899-1960.",/agents/people/10894
"Machrowicz, Thaddeus Michael, 1899-1970",/agents/people/10895
"Stephenson, Wendell Holmes, 1899-1970.",/agents/people/10896
"Van Vleck, J. H. (John Hasbrouck), 1899-1980",/agents/people/10897
"Ellis, Ruth, 1899-2000.",/agents/people/10898
"Jeffries, Edward, 1900-1950",/agents/people/10899
"Weill, Kurt, 1900-1950--Lost in the stars.",/agents/people/10900
"Cleary, Owen J., 1900-1960.",/agents/people/10901
"Fromm, Erich, 1900-1980.",/agents/people/10902
"Brownell, Samuel Miller, 1900-1990",/agents/people/10903
"Copland, Aaron, 1900-1990",/agents/people/10904
"Gunther, John, 1901-1970.",/agents/people/10905
"Paley, William S. (William Samuel), 1901-1990",/agents/people/10906
"Waggoner, Raymond W. (Raymond Walter), 1901-2000.",/agents/people/10907
"Couzens, Frank, 1902-1950.",/agents/people/10908
"Dunbar, Willis Frederick, 1902-1970",/agents/people/10909
"St. Aubin, Wilfrid de, 1902-1980.",/agents/people/10910
"Muschenheim, William, 1902-1990.",/agents/people/10911
"Boyd, Julian P. (Julian Parks), 1903-1980",/agents/people/10912
"Childs, Marquis W. (Marquis William), 1903-1990",/agents/people/10913
"Black, Eugene F., 1903-1990",/agents/people/10914
"Just, Theodor Karl, 1904-1960.",/agents/people/10915
"Bartlett, Lynn M. (Lynn Mahlon), 1904-1970.",/agents/people/10916
"Robinson, Remus, 1904-1970.",/agents/people/10917
"Youtie, Herbert Chayyim, 1904-1980.",/agents/people/10918
"Kluckhohn, Clyde, 1905-1960.",/agents/people/10919
"McCall, Almon Watson, 1905-1970.",/agents/people/10920
"Sartre, Jean Paul, 1905-1980.",/agents/people/10921
"Snow, C. P. (Charles Percy), 1905-1980",/agents/people/10922
"Curtis, Carl T. (Carl Thomas), 1905-2000",/agents/people/10923
"Staebler, Neil, 1905-2000",/agents/people/10924
"Reuther, Walter, 1907-1970.",/agents/people/10925
"Gavin, James M. (James Maurice), 1907-1990.",/agents/people/10926
"Neuberger, Maurine B. (Maurine Brown), 1907-2000",/agents/people/10927
"Pastore, John O. (John Orlando), 1907-2000",/agents/people/10928
"Albert, Carl Bert, 1908-2000",/agents/people/10929
"Fowler, Henry H., 1908-2000",/agents/people/10930
"Miller, Freeman D. (Freeman Devold), 1909-2000",/agents/people/10931
"Brown, Henry D., 1910-1970",/agents/people/10932
"Campbell, Angus, 1910-1980",/agents/people/10933
"Hare, James M. (James McNeil), 1910-1980",/agents/people/10934
"Hassen, Aliya, 1910-1990.",/agents/people/10935
"Roosevelt, Elliott, 1910-1990",/agents/people/10936
"Kish, Leslie, 1910-2000.",/agents/people/10937
"McLuhan, Marshall, 1911-1980",/agents/people/10938
"Willis, Mattie Azalia, 1912-1970.",/agents/people/10939
"Brower, David, 1912-2000",/agents/people/10940
"Daniel, Clifton, 1912-2000",/agents/people/10941
"Pike, Kenneth L. (Kenneth Lee), 1912-2000",/agents/people/10942
"Vaux, Henry J. (Henry James), 1912-2000",/agents/people/10943
"Wirtz, Willard, 1912-2010",/agents/people/10944
"Rolvaag, Karl F., 1913-1990",/agents/people/10945
"Mudge, James Maxwell, 1914-1970.",/agents/people/10946
"Silvera, Frank, 1914-1970.",/agents/people/10947
"Dedijer, Vladimir, 1914-1990.",/agents/people/10948
"Spaulding, Albert C. (Albert Clanton), 1914-1990",/agents/people/10949
"Miller, Philip F. (Philip Fall), 1915-1970.",/agents/people/10950
"Neel, James V. (James Van Gundia), 1915-2000",/agents/people/10951
"Swomley, John M., 1915-2010",/agents/people/10952
"Ross, Arthur M., 1916-1970.",/agents/people/10953
"Montgomery, George, 1916-2000",/agents/people/10954
"Fleming, R. W. (Robben Wright), 1916-2010.",/agents/people/10955
"Gressman, Eugene, 1917-2010",/agents/people/10956
"Nasser, Gamal Abdel, 1918-1970.",/agents/people/10957
"Allon, Yigal 1918-1980.",/agents/people/10958
"Bernstein, Leonard, 1918-1990",/agents/people/10959
"Baker, Sheridan Warner, 1918-2000.",/agents/people/10960
"Harmon, Tom, 1919-1990.",/agents/people/10961
