Type,Publish,Authority ID,Source,Rules,Name Order,ORIGINAL,Prefix,Title,Primary Part of Name,Rest of Name,Suffix,Fuller Form,Number,Dates,Qualifier
persname,TRUE,,lcnaf,,Indirect,"Bunzel, Joseph Hans, 1907-"
persname,TRUE,,lcnaf,,Indirect,"Burks, Arthur W. (Arthur Walter), 1915-"
persname,TRUE,,lcnaf,,Indirect,"Burlingame, Garnet J."
persname,TRUE,http://id.loc.gov/authorities/names/n95075830,lcnaf,,Indirect,"Burnett, Patricia Hill, 1920-"
persname,TRUE,,lcnaf,,Indirect,"Burnham, Donald Clemens, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Burns, Carolyn Sinelli, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Burns, Eunice."
persname,TRUE,,lcnaf,,Indirect,"Burns, Leo A., 1894-1982."
persname,TRUE,,lcnaf,,Indirect,"Burroughs, Robert Eli, 1904-1978."
persname,TRUE,,lcnaf,,Indirect,"Bursley, Gilbert E."
persname,TRUE,,lcnaf,,Indirect,"Burt, Flora, collector."
persname,TRUE,http://id.loc.gov/authorities/names/n88650119,lcnaf,,Indirect,"Burton, Marion Le Roy, 1874-1925."
persname,TRUE,,lcnaf,,Indirect,"Bush, Benjamin F."
persname,TRUE,http://id.loc.gov/authorities/names/no2009002372,lcnaf,,Indirect,"Bushnell, George E. (George Edward), 1887-1965."
persname,TRUE,,lcnaf,,Indirect,"Buss, Oscar F."
persname,TRUE,http://id.loc.gov/authorities/names/n50032577,lcnaf,,Indirect,"Butler, Hal."
persname,TRUE,,lcnaf,,Indirect,"Butler, Irene Linda Lather, 1901-1991."
persname,TRUE,http://id.loc.gov/authorities/names/n87907120,lcnaf,,Indirect,"Butterfield, Ira William, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Butterfield, George Ernest, 1883-"
persname,TRUE,http://id.loc.gov/authorities/names/n84051573,lcnaf,,Indirect,"Butts, Thomas A."
persname,TRUE,http://id.loc.gov/authorities/names/no2005015646,lcnaf,,Indirect,"Byington, S. John, 1937-"
persname,TRUE,,lcnaf,,Indirect,"Byrd, David R."
persname,TRUE,,lcnaf,,Indirect,"Byrd, Letitia J."
persname,TRUE,http://id.loc.gov/authorities/names/n83051545,lcnaf,,Indirect,"Cacioppo, George."
persname,TRUE,,lcnaf,,Indirect,"Cain, Elmer I."
persname,TRUE,,lcnaf,,Indirect,"Callahan, Patrick Henry, 1866-1940."
persname,TRUE,,lcnaf,,Indirect,"Callow, Laura Callow, 1927-"
persname,TRUE,,lcnaf,,Indirect,"Campbell, Angus, 1910-"
persname,TRUE,,lcnaf,,Indirect,"Cameron, George Glenn, 1905-"
persname,TRUE,http://id.loc.gov/authorities/names/n85363355,lcnaf,,Indirect,"Campbell, James V. (James Valentine), 1823-1890."
persname,TRUE,,lcnaf,,Indirect,"Campbell, Ernest T."
persname,TRUE,,lcnaf,,Indirect,"Canham, Don."
persname,TRUE,http://id.loc.gov/authorities/names/n79119024,lcnaf,,Indirect,"Cannell, Charles F."
persname,TRUE,,lcnaf,,Indirect,"Cannon, George Henry, b. 1826."
persname,TRUE,,lcnaf,,Indirect,"Cappaert, LeRoy."
persname,TRUE,,lcnaf,,Indirect,"Cappaert, Andrea Lael, 1952-1980."
persname,TRUE,,lcnaf,,Indirect,"Cardona, Ana Luisa."
persname,TRUE,,lcnaf,,Indirect,"Cares, Charles W."
persname,TRUE,,lcnaf,,Indirect,"Carman, George N., 1856-1941."
persname,TRUE,,lcnaf,,Indirect,"Carpenter, Charles William, 1886-1971."
persname,TRUE,,lcnaf,,Indirect,"Carpenter, H. Beach (Hiram Beach), 1892-1955."
persname,TRUE,,lcnaf,,Indirect,"Carr, Marian"
persname,TRUE,http://id.loc.gov/authorities/names/nb99032402,lcnaf,,Indirect,"Cartwright, Dorwin."
persname,TRUE,http://id.loc.gov/authorities/names/no2008188968,lcnaf,,Indirect,"Carton, John J. (John Jay), 1856-1934."
persname,TRUE,,lcnaf,,Indirect,"Cary, William M."
persname,TRUE,,lcnaf,,Indirect,"Case, E. C. (Ermine Cowles), b. 1871."
persname,TRUE,http://id.loc.gov/authorities/names/no2005085083,lcnaf,,Indirect,"Cassidy, Jay."
persname,TRUE,,lcnaf,,Indirect,"Cass, Lewis, 1782-1866."
persname,TRUE,http://id.loc.gov/authorities/names/n50034113,lcnaf,,Indirect,"Cass, Lewis, 1782-1866."
persname,TRUE,http://id.loc.gov/authorities/names/n87150218,lcnaf,,Indirect,"Catford, J. C. (John Cunnison), 1917-"
persname,TRUE,http://id.loc.gov/authorities/names/no2003056349,lcnaf,,Indirect,"Williams, Charles David, 1860-1923."
persname,TRUE,http://id.loc.gov/authorities/names/n85323082,lcnaf,,Indirect,"Chandler, Elizabeth Margaret, 1807-1834."
persname,TRUE,,lcnaf,,Indirect,"Chapin, Lucy E., 1835-1910."
persname,TRUE,http://id.loc.gov/authorities/names/n86114210,lcnaf,,Indirect,"Chapin, Roy D. (Roy Dikeman), 1880-1936."
persname,TRUE,,lcnaf,,Indirect,"Chapin, Roy Dikeman, 1915-"
persname,TRUE,,lcnaf,,Indirect,"Chaplin, Scott, collector."
persname,TRUE,,lcnaf,,Indirect,"Charles, Gordon."
persname,TRUE,,lcnaf,,Indirect,"Charnetski, Clark J."
persname,TRUE,http://id.loc.gov/authorities/names/no2003047103,lcnaf,,Indirect,"Chase, Lew Allen, 1879-1957."
persname,TRUE,,lcnaf,,Indirect,"Chavis, John, 1923-"
persname,TRUE,,lcnaf,,Indirect,"Cheesman, Jack D."
persname,TRUE,,lcnaf,,Indirect,"Cherrin, Daniel."
persname,TRUE,http://id.loc.gov/authorities/names/n80010296,lcnaf,,Indirect,"Chirri, Mohamad Jawad."
persname,TRUE,,lcnaf,,Indirect,"Hoffman, Clare Eugene, 1875-1967."
persname,TRUE,,lcnaf,,Indirect,"Christiancy, Isaac Peckham, 1812-1890."
persname,TRUE,,lcnaf,,Indirect,"Christian, Palmer."
persname,TRUE,,lcnaf,,Indirect,"Christgau, Oscar Gottlieb."
persname,TRUE,http://id.loc.gov/authorities/names/n50037626,lcnaf,,Indirect,"Christensen, Halvor N."
persname,TRUE,,lcnaf,,Indirect,"Christensen, John Cornelius, 1874-1952."
persname,TRUE,,lcnaf,,Indirect,"Chriswell, Keith."
persname,TRUE,http://id.loc.gov/authorities/names/n88159836,lcnaf,,Indirect,"Christiancy, Isaac Peckham, 1812-1890."
persname,TRUE,,lcnaf,,Indirect,"Chudwin, David"
persname,TRUE,,lcnaf,,Indirect,"Church, Michael P., 1907-"
persname,TRUE,,lcnaf,,Indirect,"Cianciola, Frank J."
persname,TRUE,http://id.loc.gov/authorities/names/n85232315,lcnaf,,Indirect,"Cimprich, Bernadine."
persname,TRUE,,lcnaf,,Indirect,"Cisler, Walker Lee, 1897-"
persname,TRUE,,lcnaf,,Indirect,"Cissel, James H., 1889-1949."
persname,TRUE,,lcnaf,,Indirect,"Clark, Rodger Sherman."
persname,TRUE,,lcnaf,,Indirect,"Clauss, Julius A., 1886-1973."
persname,TRUE,,lcnaf,,Indirect,"Claybourn, John Geronold, 1886-"
persname,TRUE,,lcnaf,,Indirect,"Clay, Margaret L."
persname,TRUE,,lcnaf,,Indirect,"Claytor, Helen Jackson."
persname,TRUE,http://id.loc.gov/authorities/names/n80045123,lcnaf,,Indirect,"Cleage, Albert B."
persname,TRUE,http://id.loc.gov/authorities/names/no2008190172,lcnaf,,Indirect,"Cleary, Owen J., 1900-1960."
persname,TRUE,,lcnaf,,Indirect,"Clement, Hugh B."
persname,TRUE,http://id.loc.gov/authorities/names/nr94018515,lcnaf,,Indirect,"Clements, William L. (William Lawrence), 1861-1934."
persname,TRUE,,lcnaf,,Indirect,"Clevenger, Raymond Francis, 1926-"
persname,TRUE,,lcnaf,,Indirect,"Clock, John Percey."
persname,TRUE,,lcnaf,,Indirect,"Clover, Elzada Urseba, 1897-1980."
persname,TRUE,,lcnaf,,Indirect,"Coakley, James F."
persname,TRUE,,lcnaf,,Indirect,"Cogswell, Everett C."
persname,TRUE,,lcnaf,,Indirect,"Cohen, Carl, 1931-"
persname,TRUE,http://id.loc.gov/authorities/names/n50027574,lcnaf,,Indirect,"Cohen, Wilbur J. (Wilbur Joseph), 1913-1987."
persname,TRUE,,lcnaf,,Indirect,"Colburn, Cleo M., 1895-"
persname,TRUE,,lcnaf,,Indirect,"Colby, Walter F. (Walter Francis), b. 1880."
