IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_0293,Pow Wow-89,,"Duderstadt, James J.",,2015,3/18/1989,,"Word Work File D 2030, 1 | Speeches-JJDS3b-jjd928.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0294,President's Weekend-5/89,,"Duderstadt, James J.",,2015,5/15/1989,,President's Weekend-5?89 | Speeches-JJDS3b-jjd930.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0295,Rain Commencement,,"Duderstadt, James J.",,2015,4/28/1989,,"Word Work File D 2030, 1 | Speeches-JJDS3b-jjd934.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0297,Rose Bowl Followup,,"Duderstadt, James J.",,2015,1/5/1989,,"Word Work File D 2030, 1 | Speeches-JJDS3b-jjd936.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0298,Rotary,,"Duderstadt, James J.",,2015,5/9/1989,,"Word Work File D 2030, 1 | Speeches-JJDS3b-jjd938.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0300,Student Recognition Award,,"Duderstadt, James J.",,2015,3/26/1989,,Student Recognition Awards | Speeches-JJDS3b-jjd949.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0301,Tentative Speech Topics,,"Duderstadt, James J.",,2015,2/3/1989,,"Word Work File D 2030, 1 | Speeches-JJDS3b-jjd953.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0302,Welcome Home,,"Duderstadt, James J.",,2015,1/4/1989,,"Word Work File D 2030, 1 | Speeches-JJDS3b-jjd959.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0303,Women's Issue,,"Duderstadt, James J.",,2015,3/26/1989,,Speeches-JJDS3b-jjd960.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0304,"EDUCOM Panel, 1",,"Duderstadt, James J.",,2015,10/16/1989,,Speeches-JJDS4a-jjd1000.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0305,"EDUCOM Panel Intro, 1",,"Duderstadt, James J.",,2015,10/16/1989,,Speeches-JJDS4a-jjd1001.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0306,"EDUCOM Press, 1",,"Duderstadt, James J.",,2015,10/16/1989,,Speeches-JJDS4a-jjd1002.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0307,"EDUCOM Welcome, 1",,"Duderstadt, James J.",,2015,10/14/1989,,Speeches-JJDS4a-jjd1003.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0308,"Football Bust 2.0, 1",,"Duderstadt, James J.",,2015,11/26/1989,,Speeches-JJDS4a-jjd1006.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0309,Freshman Convocation 3.0,,"Duderstadt, James J.",,2015,8/30/1989,,"Word Work File D 2030, 1 | Speeches-JJDS4a-jjd1007.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0310,Graduate Welcome 3.0,,"Duderstadt, James J.",,2015,8/30/1989,,"Word Work File D 2030, 1 | Speeches-JJDS4a-jjd1010.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0311,"Grand Rapids EC, 1",,"Duderstadt, James J.",,2015,12/10/1989,,Speeches-JJDS4a-jjd1011.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0312,"Higher Education 1.0, 1",,"Duderstadt, James J.",,2015,11/6/1989,,Speeches-JJDS4a-jjd1014.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0313,Hispanic Heritage,,"Duderstadt, James J.",,2015,9/17/1989,,Hispanic Heritage… | Speeches-JJDS4a-jjd1015.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0314,"Homecoming-89, 1",,"Duderstadt, James J.",,2015,10/28/1989,,Speeches-JJDS4a-jjd1016.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0315,Intern Forum (9/89),,"Duderstadt, James J.",,2015,9/14/1989,,Intern Forum (9?89) | Speeches-JJDS4a-jjd1017.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0316,"JJD Student Letter, 1",,"Duderstadt, James J.",,2015,10/15/1989,,Speeches-JJDS4a-jjd1018.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0317,LA Dinner,,"Duderstadt, James J.",,2015,9/21/1989,,"Word Work File D 2030, 1 | Speeches-JJDS4a-jjd1020.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0318,LA Major Gifts,,"Duderstadt, James J.",,2015,9/21/1989,,LA Major Gifts… | Speeches-JJDS4a-jjd1021.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0319,Leadership Network 2.0,,"Duderstadt, James J.",,2015,9/11/1989,,"Word Work File D 2030, 1 | Speeches-JJDS4a-jjd1022.pdf",Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0320,Los Angeles Dinner,,"Duderstadt, James J.",,2015,9/26/1989,,Los Angeles Dinner… | Speeches-JJDS4a-jjd1024.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0321,Major Gifts Address 1.0,,"Duderstadt, James J.",,2015,8/31/1989,,Major GIfts Address 1.0 | Speeches-JJDS4a-jjd1025.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0322,Major Gifts Address 2.0,,"Duderstadt, James J.",,2015,8/31/1989,,Major GIfts Address 2.0 | Speeches-JJDS4a-jjd1026.pdf,Original version | Access and preservation version,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0323,"Michigan UM 1.0, 1",,"Duderstadt, James J.",,2015,11/19/1989,,Speeches-JJDS4a-jjd1028.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0324,"Michigan UM 1.1, 1",,"Duderstadt, James J.",,2015,11/19/1989,,Speeches-JJDS4a-jjd1029.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0325,"Michigan Add-Ins 1.0, 1",,"Duderstadt, James J.",,2015,12/25/1988,,Speeches-JJDS4a-jjd1030.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0326,"Michigan Add-ins 2.0, 1",,"Duderstadt, James J.",,2015,11/23/1989,,Speeches-JJDS4a-jjd1031.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0327,"Michigan Economy 1.0, 1",,"Duderstadt, James J.",,2015,11/6/1989,,Speeches-JJDS4a-jjd1033.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0328,"Michigan Higher Ed 1.0, 1",,"Duderstadt, James J.",,2015,11/6/1989,,Speeches-JJDS4a-jjd1035.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0329,"Michigan Higher Ed 2.2, 1",,"Duderstadt, James J.",,2015,11/6/1989,,Speeches-JJDS4a-jjd1036.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_0330,"Michigan Mandate, 1",,"Duderstadt, James J.",,2015,10/28/1989,,Speeches-JJDS4a-jjd1037.pdf,,Office Documents,Collection is open for research.,12/7/2015,Copyright has been transferred to the Regents of the University of Michigan.,en_US
