IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_2084,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Commencement-1996",,"Duderstadt, James J.",,1996-04-28 00:00:00,2015,1996-04-28 00:00:00,jjd1437.doc | jjd1437.pdf | Speeches-JJDS9a-jjd1437_bhl-7a1c5c38.docx,\9811_0001\data\Speeches\JJDS9a\jjd1437.doc | \9811_0001\data\Speeches\JJDS9a\jjd1437.pdf | \converted_files\Speeches-JJDS9a-jjd1437_bhl-7a1c5c38.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2085,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Columbia Symposium",,"Duderstadt, James J.",,1996-05-14 00:00:00,2015,1996-05-14 00:00:00,jjd1436.doc | jjd1436.pdf | Speeches-JJDS9b-jjd1436_bhl-7c49d574.docx,\9811_0001\data\Speeches\JJDS9b\jjd1436.doc | \9811_0001\data\Speeches\JJDS9b\jjd1436.pdf | \converted_files\Speeches-JJDS9b-jjd1436_bhl-7c49d574.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2086,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Appropriations-House",,"Duderstadt, James J.",,1996-05-01 00:00:00,2015,1996-05-01 00:00:00,jjd1431.doc | jjd1431.pdf | Speeches-JJDS9b-jjd1431_bhl-6c77827a.docx,\9811_0001\data\Speeches\JJDS9b\jjd1431.doc | \9811_0001\data\Speeches\JJDS9b\jjd1431.pdf | \converted_files\Speeches-JJDS9b-jjd1431_bhl-6c77827a.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2087,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Ann Arbor Rotary",,"Duderstadt, James J.",,1996-01-22 00:00:00,2015,1996-01-22 00:00:00,jjd1430.doc | jjd1430.pdf | Speeches-JJDS9a-jjd1430_bhl-ea5cd80e.docx,\9811_0001\data\Speeches\JJDS9a\jjd1430.doc | \9811_0001\data\Speeches\JJDS9a\jjd1430.pdf | \converted_files\Speeches-JJDS9a-jjd1430_bhl-ea5cd80e.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2088,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Change Speech",,"Duderstadt, James J.",,1995-12-31 00:00:00,2015,1995-12-31 00:00:00,jjd1433.doc | jjd1433.pdf | Speeches-JJDS9a-jjd1433_bhl-df999146.docx,\9811_0001\data\Speeches\JJDS9a\jjd1433.doc | \9811_0001\data\Speeches\JJDS9a\jjd1433.pdf | \converted_files\Speeches-JJDS9a-jjd1433_bhl-df999146.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2089,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Birmingham",,"Duderstadt, James J.",,1996-05-22 00:00:00,2015,1996-05-22 00:00:00,jjd1432.doc | jjd1432.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1432.doc | \9811_0001\data\Speeches\JJDS9b\jjd1432.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2090,,,"Duderstadt, James J.",,undated,2015,undated,jjd1441_bhl-7a4d6f83.docx,\9811_0001\data\Speeches\JJDS9a\jjd1441_bhl-7a4d6f83.docx,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2091,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Medallion List",,"Duderstadt, James J.",,1996-05-02 00:00:00,2015,1996-05-02 00:00:00,jjd1459.doc | jjd1459.pdf | Speeches-JJDS9b-jjd1459_bhl-edd9061b.docx,\9811_0001\data\Speeches\JJDS9b\jjd1459.doc | \9811_0001\data\Speeches\JJDS9b\jjd1459.pdf | \converted_files\Speeches-JJDS9b-jjd1459_bhl-edd9061b.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2092,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Medallion Inscription",,"Duderstadt, James J.",,1996-05-02 00:00:00,2015,1996-05-02 00:00:00,jjd1458.doc | jjd1458.pdf | Speeches-JJDS9b-jjd1458_bhl-34743234.docx,\9811_0001\data\Speeches\JJDS9b\jjd1458.doc | \9811_0001\data\Speeches\JJDS9b\jjd1458.pdf | \converted_files\Speeches-JJDS9b-jjd1458_bhl-34743234.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2093,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Life After copy",,"Duderstadt, James J.",,1996-05-09 00:00:00,2015,1996-05-09 00:00:00,jjd1457.doc | jjd1457.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1457.doc | \9811_0001\data\Speeches\JJDS9b\jjd1457.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2094,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Letter-final internal",,"Duderstadt, James J.",,1996-06-13 00:00:00,2015,1996-06-13 00:00:00,jjd1456.doc | jjd1456.pdf | Speeches-JJDS9b-jjd1456_bhl-e703a0c5.docx,\9811_0001\data\Speeches\JJDS9b\jjd1456.doc | \9811_0001\data\Speeches\JJDS9b\jjd1456.pdf | \converted_files\Speeches-JJDS9b-jjd1456_bhl-e703a0c5.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2095,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Letter-final external",,"Duderstadt, James J.",,1996-06-28 00:00:00,2015,1996-06-28 00:00:00,jjd1455.doc | jjd1455.pdf | Speeches-JJDS9b-jjd1455_bhl-6db4e63a.docx,\9811_0001\data\Speeches\JJDS9b\jjd1455.doc | \9811_0001\data\Speeches\JJDS9b\jjd1455.pdf | \converted_files\Speeches-JJDS9b-jjd1455_bhl-6db4e63a.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2096,,,"Duderstadt, James J.",,undated,2015,undated,jjd1454.pdf | jjd1454.ppt,\9811_0001\data\Speeches\JJDS9b\jjd1454.pdf | \9811_0001\data\Speeches\JJDS9b\jjd1454.ppt,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2097,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Leadership Ann Arbor",,"Duderstadt, James J.",,1996-06-12 00:00:00,2015,1996-06-12 00:00:00,jjd1453.doc | jjd1453.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1453.doc | \9811_0001\data\Speeches\JJDS9b\jjd1453.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2098,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Last Letter",,"Duderstadt, James J.",,1996-06-12 00:00:00,2015,1996-06-12 00:00:00,jjd1452.doc | jjd1452.pdf | Speeches-JJDS9b-jjd1452_bhl-acf4a721.docx,\9811_0001\data\Speeches\JJDS9b\jjd1452.doc | \9811_0001\data\Speeches\JJDS9b\jjd1452.pdf | \converted_files\Speeches-JJDS9b-jjd1452_bhl-acf4a721.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2099,,,"Duderstadt, James J.",,undated,2015,undated,jjd1540_bhl-662907d0.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1540_bhl-662907d0.pdf,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2100,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Honors Convocation",,"Duderstadt, James J.",,1996-03-21 00:00:00,2015,1996-03-21 00:00:00,jjd1450.doc | jjd1450.pdf | Speeches-JJDS9a-jjd1450_bhl-cf0c8b98.docx,\9811_0001\data\Speeches\JJDS9a\jjd1450.doc | \9811_0001\data\Speeches\JJDS9a\jjd1450.pdf | \converted_files\Speeches-JJDS9a-jjd1450_bhl-cf0c8b98.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2101,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - K-12 Talk",,"Duderstadt, James J.",,1996-02-25 00:00:00,2015,1996-02-25 00:00:00,jjd1451.doc | jjd1451.pdf | Speeches-JJDS9a-jjd1451_bhl-57af4800.docx,\9811_0001\data\Speeches\JJDS9a\jjd1451.doc | \9811_0001\data\Speeches\JJDS9a\jjd1451.pdf | \converted_files\Speeches-JJDS9a-jjd1451_bhl-57af4800.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2102,,,"Duderstadt, James J.",,undated,2015,undated,jjd1561_bhl-46a6afbc.docx,\9811_0001\data\Speeches\JJDS9a\jjd1561_bhl-46a6afbc.docx,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2103,,,"Duderstadt, James J.",,undated,2015,undated,jjd1554_bhl-c438a8cb.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1554_bhl-c438a8cb.pdf,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2104,,,"Duderstadt, James J.",,undated,2015,undated,jjd1543_bhl-3c21e44f.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1543_bhl-3c21e44f.pdf,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2105,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Alumni Talk",,"Duderstadt, James J.",,1996-04-10 00:00:00,2015,1996-04-10 00:00:00,jjd1428.doc | jjd1428.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1428.doc | \9811_0001\data\Speeches\JJDS9a\jjd1428.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2106,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - AMD Seminar",,"Duderstadt, James J.",,1996-06-06 00:00:00,2015,1996-06-06 00:00:00,jjd1429.doc | jjd1429.pdf | Speeches-JJDS9b-jjd1429_bhl-375d735d.docx,\9811_0001\data\Speeches\JJDS9b\jjd1429.doc | \9811_0001\data\Speeches\JJDS9b\jjd1429.pdf | \converted_files\Speeches-JJDS9b-jjd1429_bhl-375d735d.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2107,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - SAC-1",,"Duderstadt, James J.",,1996-06-08 00:00:00,2015,1996-06-08 00:00:00,jjd1543.doc | jjd1543.pdf | Speeches-JJDS9b-jjd1543_bhl-3c21e44f.pdf | Speeches-JJDS9b-jjd1543_bhl-d4e5b053.docx,\9811_0001\data\Speeches\JJDS9b\jjd1543.doc | \9811_0001\data\Speeches\JJDS9b\jjd1543.pdf | \converted_files\Speeches-JJDS9b-jjd1543_bhl-3c21e44f.pdf | \converted_files\Speeches-JJDS9b-jjd1543_bhl-d4e5b053.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version 1 | Subsequent preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2108,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Affirm Action Op-Ed",,"Duderstadt, James J.",,1996-03-18 00:00:00,2015,1996-03-18 00:00:00,jjd1426.doc | jjd1426.pdf | Speeches-JJDS9a-jjd1426_bhl-4deee62b.docx,\9811_0001\data\Speeches\JJDS9a\jjd1426.doc | \9811_0001\data\Speeches\JJDS9a\jjd1426.pdf | \converted_files\Speeches-JJDS9a-jjd1426_bhl-4deee62b.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2109,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Alumni Dinner",,"Duderstadt, James J.",,1996-04-28 00:00:00,2015,1996-04-28 00:00:00,jjd1427.doc | jjd1427.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1427.doc | \9811_0001\data\Speeches\JJDS9a\jjd1427.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2110,,,"Duderstadt, James J.",,undated,2015,undated,jjd1562_bhl-6cee6961.docx,\9811_0001\data\Speeches\JJDS9a\jjd1562_bhl-6cee6961.docx,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2111,,,"Duderstadt, James J.",,undated,2015,undated,jjd1431_bhl-6c77827a.docx,\9811_0001\data\Speeches\JJDS9b\jjd1431_bhl-6c77827a.docx,Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2112,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Fund-Raising Themes",,"Duderstadt, James J.",,1996-05-14 00:00:00,2015,1996-05-14 00:00:00,jjd1449.doc | jjd1449.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1449.doc | \9811_0001\data\Speeches\JJDS9b\jjd1449.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2113,,,"Duderstadt, James J.",,undated,2015,undated,jjd1444.doc | jjd1444.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1444.doc | \9811_0001\data\Speeches\JJDS9b\jjd1444.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2114,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Final Comments",,"Duderstadt, James J.",,1996-06-20 00:00:00,2015,1996-06-20 00:00:00,jjd1445.doc | jjd1445.pdf,\9811_0001\data\Speeches\JJDS9b\jjd1445.doc | \9811_0001\data\Speeches\JJDS9b\jjd1445.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2115,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Football Bust",,"Duderstadt, James J.",,1995-12-03 00:00:00,2015,1995-12-03 00:00:00,jjd1446.doc | jjd1446.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1446.doc | \9811_0001\data\Speeches\JJDS9a\jjd1446.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2116,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Free Press Op-Ed",,"Duderstadt, James J.",,1995-11-18 00:00:00,2015,1995-11-18 00:00:00,jjd1447.doc | jjd1447.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1447.doc | \9811_0001\data\Speeches\JJDS9a\jjd1447.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2117,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Diversity",,"Duderstadt, James J.",,1995-09-19 00:00:00,2015,1995-09-19 00:00:00,jjd1440.doc | jjd1440.pdf,\9811_0001\data\Speeches\JJDS9a\jjd1440.doc | \9811_0001\data\Speeches\JJDS9a\jjd1440.pdf,Preservation version 1 | Preservation version 2,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_2118,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1995-1996 Speeches - Diversity Dinner",,"Duderstadt, James J.",,1996-04-28 00:00:00,2015,1996-04-28 00:00:00,jjd1441.doc | jjd1441.pdf | Speeches-JJDS9a-jjd1441_bhl-7a4d6f83.docx,\9811_0001\data\Speeches\JJDS9a\jjd1441.doc | \9811_0001\data\Speeches\JJDS9a\jjd1441.pdf | \converted_files\Speeches-JJDS9a-jjd1441_bhl-7a4d6f83.docx,Preservation version 1 | Preservation version 2 | Subsequent preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
