Handle,Title,IsPartOf,DateIssued,BitstreamUrl,Uri,rights
2027.42/120050,1987-1988 Ideas - BPC Agenda,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",9/3/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120050/4/jjd81.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120050/3/jjd81.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120050/2/BPC Agenda.hidden,http://hdl.handle.net/2027.42/120050,"[ER Restricted until July 1, 2030]"
2027.42/120043,1986-1987 Ideas - Yale-10/30,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",10/29/1986,http://deepblue.lib.umich.edu/bitstream/2027.42/120043/4/jjd75.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120043/3/jjd75.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120043/2/Yale-10_30.txt,http://hdl.handle.net/2027.42/120043,"[ER Restricted until July 1, 2030]"
2027.42/120045,1987-1988 Ideas - aaac Agenda,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",9/3/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120045/4/jjd76.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120045/3/jjd76.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120045/2/aaac Agenda.hidden,http://hdl.handle.net/2027.42/120045,"[ER Restricted until July 1, 2030]"
2027.42/120046,1987-1988 Ideas - AAAC-9/9,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",9/9/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120046/4/jjd77.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120046/3/jjd77.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120046/2/AAAC-9_9.txt,http://hdl.handle.net/2027.42/120046,"[ER Restricted until July 1, 2030]"
2027.42/120047,1987-1988 Ideas - AAAC-Min-II,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",7/20/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120047/4/jjd78.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120047/3/jjd78.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120047/2/AAAC-Min-II.hidden,http://hdl.handle.net/2027.42/120047,"[ER Restricted until July 1, 2030]"
2027.42/120048,1987-1988 Ideas - Academic Affairs Picnic,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",9/6/1986,http://deepblue.lib.umich.edu/bitstream/2027.42/120048/4/jjd79.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120048/3/jjd79.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120048/2/Academic Affairs Picnic.hidden,http://hdl.handle.net/2027.42/120048,"[ER Restricted until July 1, 2030]"
2027.42/120049,1987-1988 Ideas - APG Agenda,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",8/27/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120049/4/jjd80.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120049/3/jjd80.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120049/2/APG Agenda.hidden,http://hdl.handle.net/2027.42/120049,"[ER Restricted until July 1, 2030]"
2027.42/120051,1987-1988 Ideas - Budget Questions,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",8/25/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120051/4/jjd82.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120051/3/jjd82.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120051/2/Budget Questions.hidden,http://hdl.handle.net/2027.42/120051,"[ER Restricted until July 1, 2030]"
2027.42/120052,1987-1988 Ideas - Caltech,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",2/16/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120052/4/jjd83.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120052/3/jjd83.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120052/2/Caltech.hidden,http://hdl.handle.net/2027.42/120052,"[ER Restricted until July 1, 2030]"
2027.42/120044,1986-1987 Ideas - 1986-1987 Idea Files-Miscellaneous,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/120044/2/1986-1987_Idea_Files-miscellaneous.zip,http://hdl.handle.net/2027.42/120044,"[ER Restricted until July 1, 2030]"
2027.42/120061,1987-1988 Ideas - More Map,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",6/2/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/120061/4/jjd92.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120061/3/jjd92.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120061/2/More Map.hidden,http://hdl.handle.net/2027.42/120061,"[ER Restricted until July 1, 2030]"
2027.42/120073,1988-1989 Ideas - Adamany discussions,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",1/20/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120073/4/jjd104.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120073/3/jjd104.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120073/2/Adamany discussions.hidden,http://hdl.handle.net/2027.42/120073,"[ER Restricted until July 1, 2030]"
2027.42/120092,1988-1989 Ideas - PACMA,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",3/27/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120092/4/jjd124.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120092/3/jjd124.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120092/2/President To-Do List   Summer-8.hidden,http://hdl.handle.net/2027.42/120092,"[ER Restricted until July 1, 2030]"
2027.42/120083,1988-1989 Ideas - EO Issues-1_89,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",2016,http://deepblue.lib.umich.edu/bitstream/2027.42/120083/2/EO Issues-1_89.txt,http://hdl.handle.net/2027.42/120083,"[ER Restricted until July 1, 2030]"
2027.42/120114,1989-1990 Ideas - Dev Struc,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",10/3/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120114/4/jjd146.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120114/3/jjd146.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120114/2/Dev Struc.hidden,http://hdl.handle.net/2027.42/120114,"[ER Restricted until July 1, 2030]"
2027.42/120068,1987-1988 Ideas - Sen Assem - 5/87,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/17/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120068/4/jjd99.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120068/3/jjd99.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120068/2/Sen Assem - 5_87.txt,http://hdl.handle.net/2027.42/120068,"[ER Restricted until July 1, 2030]"
2027.42/120062,1987-1988 Ideas - OAA Summary 1987-88,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/22/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/120062/4/jjd93.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120062/3/jjd93.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120062/2/OAA Summary   1987-88.hidden,http://hdl.handle.net/2027.42/120062,"[ER Restricted until July 1, 2030]"
2027.42/120126,1989-1990 Ideas - Michigan Mandate 3.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/3/1990,http://deepblue.lib.umich.edu/bitstream/2027.42/120126/4/jjd159.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120126/3/jjd159.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120126/2/Michigan Mandate 3.0.hidden,http://hdl.handle.net/2027.42/120126,"[ER Restricted until July 1, 2030]"
2027.42/120055,1987-1988 Ideas - Emeritus-6/87,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",6/6/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120055/4/jjd86.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120055/3/jjd86.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120055/2/Emeritus-6_87.txt,http://hdl.handle.net/2027.42/120055,"[ER Restricted until July 1, 2030]"
2027.42/120079,1988-1989 Ideas - Case State Short,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/16/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120079/4/jjd110.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120079/3/jjd110.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120079/2/Case State Short.hidden,http://hdl.handle.net/2027.42/120079,"[ER Restricted until July 1, 2030]"
2027.42/120096,1988-1989 Ideas - State Initiatives,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",10/16/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/120096/4/jjd129.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120096/3/jjd129.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120096/2/State Initiatives.hidden,http://hdl.handle.net/2027.42/120096,"[ER Restricted until July 1, 2030]"
2027.42/120056,1987-1988 Ideas - Fleming 11/87,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",11/2/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120056/4/jjd87.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120056/3/jjd87.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120056/2/Fleming 11_87.txt,http://hdl.handle.net/2027.42/120056,"[ER Restricted until July 1, 2030]"
2027.42/120088,1988-1989 Ideas - Invitation List for Faculty Din,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",11/14/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/120088/4/jjd119.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120088/3/jjd119.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120088/2/Jon Cosovich.txt,http://hdl.handle.net/2027.42/120088,"[ER Restricted until July 1, 2030]"
2027.42/120074,1988-1989 Ideas - Add-Ins,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",6/23/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120074/4/jjd105.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120074/3/jjd105.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120074/2/Add-Ins.hidden,http://hdl.handle.net/2027.42/120074,"[ER Restricted until July 1, 2030]"
2027.42/120063,1987-1988 Ideas - Physics-87,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",1/18/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120063/4/jjd94.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120063/3/jjd94.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120063/2/Physics-87.hidden,http://hdl.handle.net/2027.42/120063,"[ER Restricted until July 1, 2030]"
2027.42/120106,1989-1990 Ideas - Advisory Council,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",6/19/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120106/4/jjd138.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120106/3/jjd138.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120106/2/Advisory Council.hidden,http://hdl.handle.net/2027.42/120106,"[ER Restricted until July 1, 2030]"
2027.42/120069,1987-1988 Ideas - Shapiro 11/87,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",11/2/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120069/4/jjd100.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120069/3/jjd100.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120069/2/Shapiro 11_87.txt,http://hdl.handle.net/2027.42/120069,"[ER Restricted until July 1, 2030]"
2027.42/120057,1987-1988 Ideas - Fund Raising Priorities,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",10/3/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120057/4/jjd88.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120057/3/jjd88.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120057/2/Fund Raising Priorities.hidden,http://hdl.handle.net/2027.42/120057,"[ER Restricted until July 1, 2030]"
2027.42/120084,1988-1989 Ideas - E&V Conf,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",3/6/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120084/4/jjd114.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120084/3/jjd114.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120084/2/EV Conf.txt,http://hdl.handle.net/2027.42/120084,"[ER Restricted until July 1, 2030]"
2027.42/120070,1987-1988 Ideas - Strategic Planning 1.1,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",8/25/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120070/4/jjd102.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120070/3/jjd102.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120070/2/Strategic Planning 1.1.hidden,http://hdl.handle.net/2027.42/120070,"[ER Restricted until July 1, 2030]"
2027.42/120064,1987-1988 Ideas - Plan-5.0,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",10/14/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120064/4/jjd95.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120064/3/jjd95.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120064/2/Plan-5.0.hidden,http://hdl.handle.net/2027.42/120064,"[ER Restricted until July 1, 2030]"
2027.42/120080,1988-1989 Ideas - Case Statement,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/16/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120080/4/jjd111.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120080/3/jjd111.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120080/2/Case Statement.hidden,http://hdl.handle.net/2027.42/120080,"[ER Restricted until July 1, 2030]"
2027.42/120075,1988-1989 Ideas - Alumni Satellite Program,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",4/8/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120075/4/jjd106.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120075/3/jjd106.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120075/2/Alumni Satellite Program.hidden,http://hdl.handle.net/2027.42/120075,"[ER Restricted until July 1, 2030]"
2027.42/120058,1987-1988 Ideas - Intro,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/13/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/120058/4/jjd89.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120058/3/jjd89.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120058/2/Intro.hidden,http://hdl.handle.net/2027.42/120058,"[ER Restricted until July 1, 2030]"
2027.42/120093,1988-1989 Ideas - President To-Do List Summer-88,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",7/10/1988,http://deepblue.lib.umich.edu/bitstream/2027.42/120093/4/jjd125.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120093/3/jjd125.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120093/2/Provost Candidates.hidden,http://hdl.handle.net/2027.42/120093,"[ER Restricted until July 1, 2030]"
2027.42/120100,1988-1989 Ideas - To Do Spring-89,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/26/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120100/4/jjd133.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120100/3/jjd133.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120100/2/To Do Strategic.hidden,http://hdl.handle.net/2027.42/120100,"[ER Restricted until July 1, 2030]"
2027.42/120065,1987-1988 Ideas - Racism Retreat Followup,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",9/8/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120065/4/jjd96.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120065/3/jjd96.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120065/2/Racism Retreat Followup.hidden,http://hdl.handle.net/2027.42/120065,"[ER Restricted until July 1, 2030]"
2027.42/120117,1989-1990 Ideas - Eye on the Ball,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/7/1990,http://deepblue.lib.umich.edu/bitstream/2027.42/120117/4/jjd149.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120117/3/jjd149.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120117/2/Eye on the Ball.hidden,http://hdl.handle.net/2027.42/120117,"[ER Restricted until July 1, 2030]"
2027.42/120059,1987-1988 Ideas - Leadership Depth Chart,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",12/13/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120059/4/jjd90.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120059/3/jjd90.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120059/2/Leadership Depth Chart.hidden,http://hdl.handle.net/2027.42/120059,"[ER Restricted until July 1, 2030]"
2027.42/120071,1987-1988 Ideas - Strategy & Tactics,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",11/21/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120071/4/jjd103.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120071/3/jjd103.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120071/2/Strategy  Tactics.hidden,http://hdl.handle.net/2027.42/120071,"[ER Restricted until July 1, 2030]"
2027.42/120089,1988-1989 Ideas - JJD/CMV/FWW/RLK-6/21,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",6/21/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120089/4/jjd120.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120089/3/jjd120.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120089/2/Leadership Network.hidden,http://hdl.handle.net/2027.42/120089,"[ER Restricted until July 1, 2030]"
2027.42/120076,1988-1989 Ideas - Biography,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",5/19/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120076/4/jjd107.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120076/3/jjd107.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120076/2/Biography.hidden,http://hdl.handle.net/2027.42/120076,"[ER Restricted until July 1, 2030]"
2027.42/120081,1988-1989 Ideas - Dinner -- Feb 6,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",1/18/1989,http://deepblue.lib.umich.edu/bitstream/2027.42/120081/4/jjd112.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120081/3/jjd112.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120081/2/Dinner -- Feb 6.hidden,http://hdl.handle.net/2027.42/120081,"[ER Restricted until July 1, 2030]"
2027.42/120066,1987-1988 Ideas - Reunion-6/87,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",6/6/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120066/4/jjd97.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120066/3/jjd97.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120066/2/Reunion-6_87.txt,http://hdl.handle.net/2027.42/120066,"[ER Restricted until July 1, 2030]"
2027.42/120060,1987-1988 Ideas - Medical Center Issues,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files",11/5/1987,http://deepblue.lib.umich.edu/bitstream/2027.42/120060/4/jjd91.pdf; http://deepblue.lib.umich.edu/bitstream/2027.42/120060/3/jjd91.doc; http://deepblue.lib.umich.edu/bitstream/2027.42/120060/2/Medical Center Issues.hidden,http://hdl.handle.net/2027.42/120060,"[ER Restricted until July 1, 2030]"
