IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_0667,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Univ Enterprise Zone 1.2",,"Duderstadt, James J.",,2/12/1993 0:00,2015,2/12/1993 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1993-1994 Position Papers\Univ Enterprise Zone 1.2 | \9811_0001\data\Position\JJDPO2\jjd489.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0668,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Vision 2000 1.82",,"Duderstadt, James J.",,12/16/1993 0:00,2015,12/16/1993 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1993-1994 Position Papers\Vision 2000 1.82 | \9811_0001\data\Position\JJDPO2\jjd490.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0669,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Agenda 1.2",,"Duderstadt, James J.",,6/29/1994 0:00,2015,6/29/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Agenda 1.2 | \9811_0001\data\Position\JJDPO2\jjd491.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0670,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Agenda 1.31",,"Duderstadt, James J.",,7/20/1994 0:00,2015,7/20/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Agenda 1.31 | \9811_0001\data\Position\JJDPO2\jjd492.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0671,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - ASIS Talk",,"Duderstadt, James J.",,5/23/1994 0:00,2015,5/23/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\ASIS Talk | \9811_0001\data\Strategy\JJDST1\jjd1614.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0672,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Basic vs. Applied Research 1.1",,"Duderstadt, James J.",,1/25/1994 0:00,2015,1/25/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Basic vs. Applied Research 1.1 | \9811_0001\data\Position\JJDPO2\jjd494.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0673,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Kellogg Letter Proposal",,"Duderstadt, James J.",,9/11/1994 0:00,2015,9/11/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Kellogg Letter Proposal | \9811_0001\data\Write\JJDW8\jjd2176.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0674,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Nat Econ Council",,"Duderstadt, James J.",,8/28/1996 0:00,2015,8/28/1996 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Nat Econ Council | \9811_0001\data\Write\JJDW9\jjd2245.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0675,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Sports-Falls Response-Hot",,"Duderstadt, James J.",,3/20/1994 0:00,2015,3/20/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Sports-Falls Response-Hot | \9811_0001\data\Write\JJDW7\jjd2101.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0676,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Sports-Falls Response-Mild",,"Duderstadt, James J.",,3/20/1994 0:00,2015,3/20/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Sports-Falls Response-Mild | \9811_0001\data\Write\JJDW7\jjd2102.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0677,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Stanford Forum",,"Duderstadt, James J.",,12/18/1994 0:00,2015,12/18/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Stanford Forum | \9811_0001\data\Strategy\JJDST1\jjd1617.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0678,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Stanford Group Synopsis",,"Duderstadt, James J.",,10/23/1994 0:00,2015,10/23/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Stanford Group Synopsis | \9811_0001\data\Position\JJDPO2\jjd500.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0679,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - State of Univ 1993",,"Duderstadt, James J.",,3/2/1994 0:00,2015,3/2/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\State of Univ 1993 | \9811_0001\data\Write\JJDW7\jjd2103.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0680,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - State of Univ 1993 1.1",,"Duderstadt, James J.",,3/2/1994 0:00,2015,3/2/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\State of Univ 1993 1.1 | \9811_0001\data\Position\JJDPO2\jjd502.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0681,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Transformation CIC 2.1",,"Duderstadt, James J.",,3/28/1994 0:00,2015,3/28/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Transformation CIC 2.1 | \9811_0001\data\Position\JJDPO2\jjd503.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0682,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Transformation CIC 2.2",,"Duderstadt, James J.",,3/28/1994 0:00,2015,3/28/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Transformation CIC 2.2 | \9811_0001\data\Position\JJDPO2\jjd504.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0683,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - White House Draft 2",,"Duderstadt, James J.",,2/2/1994 0:00,2015,2/2/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\White House Draft 2 | \9811_0001\data\Position\JJDPO2\jjd505.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0685,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Women 3.2",,"Duderstadt, James J.",,12/3/1993 0:00,2015,12/3/1993 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Women 3.2 | \9811_0001\data\Write\JJDW7\jjd2131.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0686,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Women 3.3",,"Duderstadt, James J.",,3/31/1994 0:00,2015,3/31/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Women 3.3 | \9811_0001\data\Position\JJDPO2\jjd508.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0687,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Women 3.4",,"Duderstadt, James J.",,4/8/1994 0:00,2015,4/8/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Women 3.4 | \9811_0001\data\Position\JJDPO2\jjd509.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0688,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Women Ex Sum 3.2",,"Duderstadt, James J.",,3/7/1994 0:00,2015,3/7/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1994-1995 Position Papers\Women Ex Sum 3.2 | \9811_0001\data\Position\JJDPO2\jjd510.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0692,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Michigan's Future 2.1",,"Duderstadt, James J.",,12/31/1995 0:00,2015,12/31/1995 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1995-1996 Position Papers\Michigan's Future 2.1 | \9811_0001\data\Speeches\JJDS9a\jjd1462.pdf",Original version: Microsoft Word Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0695,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Sports 3.0",,"Duderstadt, James J.",,11/7/1995 0:00,2015,11/7/1995 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1995-1996 Position Papers\Sports 3.0 | \9811_0001\data\Strategy\JJDST1\jjd1638.doc",Original version: Microsoft Word Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0696,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - State of Univ 1995",,"Duderstadt, James J.",,9/6/1995 0:00,2015,9/6/1995 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1995-1996 Position Papers\State of Univ 1995 | \9811_0001\data\Strategy\JJDST1\jjd1639.doc",Original version: Microsoft Word Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0697,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Strategic Plan 2.11",,"Duderstadt, James J.",,10/5/1990 0:00,2015,10/5/1990 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1995-1996 Position Papers\Strategic Plan 2.11 | \9811_0001\data\Strategy\JJDST1\jjd1612.doc",Original version: Microsoft Word Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0698,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - Strategic Plan 2017 1.2",,"Duderstadt, James J.",,8/31/1994 0:00,2015,8/31/1994 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1995-1996 Position Papers\Strategic Plan 2017 1.2 | \9811_0001\data\Write\JJDW7\jjd2107.doc",Original version: Microsoft Word for Macintosh Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0699,"Digital Documents - University of Michigan Presidency, 1986-1997 - Position Papers - 1991-1996 Position Papers - The Decade Report 1.0",,"Duderstadt, James J.",,10/30/1995 0:00,2015,10/30/1995 0:00,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Position Papers_\1995-1996 Position Papers\The Decade Report 1.0 | \9811_0001\data\Strategy\JJDST1\jjd1647.doc",Original version: Microsoft Word Document | Preservation version,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
