alumID,type,addressID
904,business,1992
907,business,1992
1183,business,1992
1264,business,1992
1450,business,1992
1478,business,1992
1559,business,1992
1921,business,1992
2303,business,1992
2614,business,1992
1820,home,1993
1912,home,1993
2714,home,1993
130,birth,1994
622,birth,1994
1101,birth,1994
581,home,1994
778,home,1994
2149,home,1994
181,business,1994
581,business,1994
778,business,1994
3017,business,1994
892,home,1995
2199,home,1995
2199,business,1995
2684,home,1996
345,business,1996
2522,birth,1997
1490,home,1997
1874,home,1997
2796,home,1997
753,birth,1998
376,home,1999
2265,home,1999
2545,home,1999
2545,business,1999
1580,birth,2000
2265,birth,2001
1799,birth,2002
2221,birth,2002
1952,business,2002
1346,birth,2003
1346,home,2003
1199,business,2003
1085,home,2004
2775,business,2004
221,birth,2005
1621,birth,2006
829,business,2006
850,business,2006
1860,home,2007
953,birth,2008
867,birth,2009
1756,business,2009
41,birth,2010
1574,birth,2011
1671,birth,2012
2725,birth,2012
2412,home,2013
2412,business,2013
2866,business,2014
1044,birth,2015
923,home,2015
1232,home,2015
1580,home,2015
2100,home,2015
2868,home,2015
923,business,2015
1232,business,2015
2100,business,2015
2802,business,2015
2868,business,2015
1097,birth,2016
857,birth,2017
1546,business,2018
1982,birth,2018
2161,birth,2019
2161,home,2019
2257,birth,2020
424,home,2020
785,home,2020
1100,home,2020
1905,home,2020
2327,home,2020
2882,home,2020
3026,home,2020
424,business,2020
470,business,2020
1333,business,2020
1846,business,2020
2327,business,2020
2882,business,2020
3012,business,2020
2994,birth,2021
2412,birth,2022
1816,business,2023
2897,birth,2024
2450,business,2025
2130,birth,2026
2250,birth,2026
288,birth,2027
833,birth,2027
848,birth,2028
1350,birth,2029
2975,home,2030
1976,business,2031
2825,business,2032
2522,home,2033
2522,business,2033
1176,home,2034
1459,birth,2035
1554,home,2036
233,business,2036
752,birth,2037
752,home,2037
270,birth,2038
333,birth,2038
1969,birth,2038
1443,birth,2039
2875,home,2040
368,home,2041
1382,home,2041
368,business,2041
1382,business,2041
853,business,2041
1250,birth,2042
1250,home,2042
303,birth,2043
1547,birth,2044
303,business,2045
2650,birth,2046
2430,birth,2047
1469,home,2047
1999,home,2047
1469,business,2047
1999,business,2047
451,home,2047
451,business,2047
1351,birth,2047
1469,birth,2048
451,birth,2049
2102,business,2050
303,home,2051
815,home,2051
2164,birth,2052
368,birth,2053
1999,birth,2054
2854,birth,2055
2854,home,2055
2262,birth,2056
2432,business,2057
1997,birth,2058
1997,home,2058
815,business,2059
2069,birth,2060
2698,home,2061
1391,birth,2062
1391,home,2062
1498,home,2062
1391,business,2062
1193,business,2063
1625,home,2064
13,birth,2065
